order_date,po_id,supplier_id,supplier_region,supplier_country,part_id,part_type,category,unit_of_measure,delivery_qty,unit_cost_usd,total_cost_usd,promised_lead_time_days,actual_lead_time_days,on_time_flag,defect_flag,defect_reason,order_month_start,risk_score_month,risk_score
5/29/24,PO-4b1244a4,SU-001,Asia,India,PART-7c205b95,Steel Plate,Steel,lb,4568,0.59,2695.12,23,19,1,0,No Defect,5/1/24,5/1/24,31.31009354
5/29/24,PO-626cf9da,SU-007,Europe,Netherlands,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,48,19.8,950.4,7,6,1,0,No Defect,5/1/24,5/1/24,24.95664434694473
5/29/24,PO-bb89c03a,SU-008,North America,USA,PART-aea60078,Instrument Panel,Cabs & Controls,ea,24,1298.97,31175.28,16,16,1,0,No Defect,5/1/24,5/1/24,11.25679504744156
5/29/24,PO-708c83c8,SU-003,Asia,India,PART-83525011,Fuel Injector,Engines,ea,2,854.56,1709.12,35,33,1,0,No Defect,5/1/24,5/1/24,45.978665363421214
5/29/24,PO-342bf6fe,SU-001,Asia,India,PART-115a79aa,Forged Steel Pin,Steel,ea,4751,112.5,534487.5,26,26,1,0,No Defect,5/1/24,5/1/24,31.31009354
5/29/24,PO-a9a059de,SU-007,Europe,Netherlands,PART-ff9ed178,Coolant,Lubricants & Fluids,gal,54,25.07,1353.78,5,5,1,0,No Defect,5/1/24,5/1/24,24.95664434694473
5/29/24,PO-004ce7c7,SU-002,Europe,Germany,PART-0a30915c,Hydraulic Pump,Hydraulics,ea,20,401.55,8031,15,14,1,1,Packaging Issue,5/1/24,5/1/24,34.12104673888723
5/29/24,PO-02ff0acf,SU-003,Asia,India,PART-1750e948,Turbocharger,Engines,ea,3,1036.95,3110.85,35,30,1,0,No Defect,5/1/24,5/1/24,45.978665363421214
5/29/24,PO-be6fbd85,SU-008,North America,USA,PART-aea60078,Instrument Panel,Cabs & Controls,ea,38,1298.97,49360.86,43,43,1,0,No Defect,5/1/24,5/1/24,11.25679504744156
5/30/24,PO-7b0656af,SU-006,South America,Brazil,PART-1e097245,Bucket,Attachments,ea,4,6651.03,26604.12,45,45,1,0,No Defect,5/1/24,5/1/24,31.081978782372698
5/30/24,PO-a27e05be,SU-010,Asia,South Korea,PART-1b818820,Steel Beam,Steel,ft,2632,12.2,32110.4,22,22,1,0,No Defect,5/1/24,5/1/24,74.60077626678189
5/30/24,PO-f1269a7d,SU-011,Asia,China,PART-fb58317b,Engine Block,Engines,ea,2,4530.23,9060.46,30,24,1,0,No Defect,5/1/24,5/1/24,40.901562164170514
5/30/24,PO-b62c30d1,SU-001,Asia,India,PART-c1cb8998,Steel Casting,Steel,lb,477,2.9,1383.3,14,12,1,0,No Defect,5/1/24,5/1/24,31.31009354
5/30/24,PO-b6a26ff6,SU-001,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,25,0.61,15.25,30,28,1,0,No Defect,5/1/24,5/1/24,31.31009354
5/30/24,PO-a114266a,SU-005,North America,USA,PART-f2d432f3,Fuel Filter,Filters,ea,152,57.73,8774.96,7,7,1,0,No Defect,5/1/24,5/1/24,1.7479300164612683
5/30/24,PO-506184ed,SU-007,Europe,Netherlands,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,81,19.8,1603.8,5,4,1,0,No Defect,5/1/24,5/1/24,24.95664434694473
5/30/24,PO-2b7c83ec,SU-010,Asia,South Korea,PART-115a79aa,Forged Steel Pin,Steel,ea,2332,118.86,277181.52,20,18,1,1,Incorrect Specs,5/1/24,5/1/24,74.60077626678189
5/30/24,PO-3d2e2bb4,SU-009,Europe,Germany,PART-4888e870,Control Valve,Hydraulics,ea,13,262.41,3411.33,25,23,1,0,No Defect,5/1/24,5/1/24,16.30713865611027
5/30/24,PO-96120d19,SU-009,Europe,Germany,PART-0cf80665,Hydraulic Cylinder,Hydraulics,ea,4,192.9,771.6,14,14,1,0,No Defect,5/1/24,5/1/24,16.30713865611027
5/31/24,PO-aa507e35,SU-005,North America,USA,PART-a901d4b0,Engine Oil Filter,Filters,ea,110,14.36,1579.6,10,6,1,0,No Defect,5/1/24,5/1/24,1.7479300164612683
5/31/24,PO-42fa18d3,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,4,352.41,1409.64,31,31,1,0,No Defect,5/1/24,5/1/24,11.25679504744156
5/31/24,PO-99a51ffa,SU-011,Asia,China,PART-fb58317b,Engine Block,Engines,ea,3,4530.23,13590.69,60,60,1,0,No Defect,5/1/24,5/1/24,40.901562164170514
5/31/24,PO-8fc3ed41,SU-008,North America,USA,PART-aea60078,Instrument Panel,Cabs & Controls,ea,40,1298.97,51958.8,22,22,1,0,No Defect,5/1/24,5/1/24,11.25679504744156
5/31/24,PO-e73b4425,SU-010,North America,Mexico,PART-90c1ac34,Track Link,Undercarriage,ea,23,4834.28,111188.44,29,29,1,1,Nonconformance,5/1/24,5/1/24,74.60077626678189
5/31/24,PO-59803613,SU-009,Asia,South Korea,PART-47327335,ECM (Engine Control Module),Electronics,ea,5,999.61,4998.05,37,37,1,0,No Defect,5/1/24,5/1/24,16.30713865611027
5/31/24,PO-e4a11295,SU-004,Asia,India,PART-e4a12237,Idler,Undercarriage,ea,3,327.23,981.69,35,35,1,0,No Defect,5/1/24,5/1/24,65.14908984
5/31/24,PO-f84d5fc0,SU-005,Asia,China,PART-4af45281,Washer,Fasteners,ea,872,0.1,87.2,7,7,1,0,No Defect,5/1/24,5/1/24,1.7479300164612683
5/31/24,PO-db16f7ea,SU-003,Asia,India,PART-1750e948,Turbocharger,Engines,ea,2,1036.95,2073.9,83,81,1,0,No Defect,5/1/24,5/1/24,45.978665363421214
5/31/24,PO-4f461a8f,SU-006,South America,Brazil,PART-5902e85c,Ripper,Attachments,ea,2,1909.21,3818.42,37,37,1,0,No Defect,5/1/24,5/1/24,31.081978782372698
6/1/24,PO-0898993c,SU-005,North America,USA,PART-a901d4b0,Engine Oil Filter,Filters,ea,35,14.36,502.6,7,7,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/1/24,PO-04a71215,SU-001,Asia,India,PART-c1cb8998,Steel Casting,Steel,lb,4658,2.9,13508.2,14,13,1,0,No Defect,6/1/24,6/1/24,61.82374469510152
6/1/24,PO-bc79d96b,SU-009,Asia,South Korea,PART-47327335,ECM (Engine Control Module),Electronics,ea,6,999.61,5997.66,29,29,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/1/24,PO-4a873411,SU-010,Asia,South Korea,PART-7c205b95,Steel Plate,Steel,lb,2852,0.63,1796.76,20,20,1,0,No Defect,6/1/24,6/1/24,14.160151828917842
6/1/24,PO-25706af8,SU-001,Asia,India,PART-c1cb8998,Steel Casting,Steel,lb,187,2.9,542.3,14,13,1,0,No Defect,6/1/24,6/1/24,61.82374469510152
6/1/24,PO-db1f29ae,SU-012,North America,USA,PART-bf4a454b,Air Filter,Filters,ea,62,31.21,1935.02,9,8,1,0,No Defect,6/1/24,6/1/24,7.018824141
6/1/24,PO-cde6ec33,SU-011,Asia,India,PART-2b5d6159,Fork Assembly,Attachments,ea,3,991.63,2974.89,30,30,1,0,No Defect,6/1/24,6/1/24,35.20105934197448
6/1/24,PO-bfe259b3,SU-002,Europe,Germany,PART-0a30915c,Hydraulic Pump,Hydraulics,ea,11,401.55,4417.05,28,28,1,0,No Defect,6/1/24,6/1/24,6.773452695886458
6/1/24,PO-8221eaf4,SU-001,Asia,India,PART-7c205b95,Steel Plate,Steel,lb,4421,0.59,2608.39,28,28,1,0,No Defect,6/1/24,6/1/24,61.82374469510152
6/1/24,PO-5358f144,SU-012,North America,USA,PART-ff9ed178,Coolant,Lubricants & Fluids,gal,83,24.57,2039.31,6,5,1,0,No Defect,6/1/24,6/1/24,7.018824141
6/2/24,PO-5b82d7e0,SU-011,Asia,China,PART-fb58317b,Engine Block,Engines,ea,1,4530.23,4530.23,48,48,1,0,No Defect,6/1/24,6/1/24,35.20105934197448
6/2/24,PO-59edb4c5,SU-010,North America,Mexico,PART-e4a12237,Idler,Undercarriage,ea,40,331.95,13278,43,43,1,0,No Defect,6/1/24,6/1/24,14.160151828917842
6/2/24,PO-263d2616,SU-008,North America,USA,PART-aca61b3d,Joystick,Cabs & Controls,ea,47,220.1,10344.7,28,28,1,0,No Defect,6/1/24,6/1/24,40.99422860576274
6/2/24,PO-1375d98d,SU-009,Asia,South Korea,PART-86940171,Temperature Sensor,Electronics,ea,2,38.68,77.36,24,24,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/2/24,PO-115fd9b4,SU-005,Asia,China,PART-b34ef8fd,Hex Bolt,Fasteners,ea,563,3.7,2083.1,7,7,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/2/24,PO-41116359,SU-011,Asia,China,PART-83525011,Fuel Injector,Engines,ea,2,855.43,1710.86,30,30,1,0,No Defect,6/1/24,6/1/24,35.20105934197448
6/2/24,PO-46b30b0f,SU-011,Asia,China,PART-3c303ce5,Diesel Engine,Engines,ea,1,33154.9,33154.9,35,32,1,0,No Defect,6/1/24,6/1/24,35.20105934197448
6/2/24,PO-48122800,SU-009,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,25,0.61,15.25,14,14,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/2/24,PO-496ae1d6,SU-010,Asia,South Korea,PART-c1cb8998,Steel Casting,Steel,lb,353,3.06,1080.18,20,19,1,0,No Defect,6/1/24,6/1/24,14.160151828917842
6/2/24,PO-dd0e0520,SU-005,North America,USA,PART-bf4a454b,Air Filter,Filters,ea,130,30.27,3935.1,10,8,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/3/24,PO-b4c7aecf,SU-012,North America,USA,PART-bf4a454b,Air Filter,Filters,ea,124,31.21,3870.04,6,6,1,0,No Defect,6/1/24,6/1/24,7.018824141
6/3/24,PO-c0b14b63,SU-010,North America,Mexico,PART-8f2135f2,Track Roller,Undercarriage,ea,6,183.99,1103.94,28,28,1,0,No Defect,6/1/24,6/1/24,14.160151828917842
6/3/24,PO-32220b1a,SU-005,North America,USA,PART-42399920,Cabin Filter,Filters,ea,179,23.87,4272.73,7,7,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/3/24,PO-595f6e6e,SU-011,Asia,India,PART-c315bc59,Blade,Attachments,ea,3,5885.61,17656.83,34,34,1,0,No Defect,6/1/24,6/1/24,35.20105934197448
6/3/24,PO-14a528a8,SU-008,North America,USA,PART-b4cae6b4,Operator Seat,Cabs & Controls,ea,7,1496.38,10474.66,20,22,0,0,No Defect,6/1/24,6/1/24,40.99422860576274
6/3/24,PO-b5964e1c,SU-005,Asia,China,PART-4af45281,Washer,Fasteners,ea,934,0.1,93.4,7,7,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/3/24,PO-e9ab6e0f,SU-012,North America,USA,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,189,22.53,4258.17,6,6,1,0,No Defect,6/1/24,6/1/24,7.018824141
6/3/24,PO-36ecbc7c,SU-005,Asia,China,PART-c697d757,Stud,Fasteners,ea,119,3.44,409.36,7,7,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/3/24,PO-2b1420a1,SU-005,North America,USA,PART-e4bd0da9,Hydraulic Filter,Filters,ea,64,32.78,2097.92,9,9,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/3/24,PO-218a9925,SU-003,Asia,India,PART-fb58317b,Engine Block,Engines,ea,3,4525.59,13576.77,35,30,1,0,No Defect,6/1/24,6/1/24,80.0353769
6/4/24,PO-70792f03,SU-001,Asia,India,PART-7c205b95,Steel Plate,Steel,lb,1766,0.59,1041.94,21,15,1,0,No Defect,6/1/24,6/1/24,61.82374469510152
6/4/24,PO-fbc211d9,SU-009,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,24,0.61,14.64,31,26,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/4/24,PO-9ca482ad,SU-012,North America,USA,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,105,23.09,2424.45,7,7,1,0,No Defect,6/1/24,6/1/24,7.018824141
6/4/24,PO-01b7890f,SU-006,South America,Brazil,PART-1e097245,Bucket,Attachments,ea,2,6651.03,13302.06,48,48,1,0,No Defect,6/1/24,6/1/24,30.39592370487634
6/4/24,PO-47588afe,SU-011,Asia,China,PART-1750e948,Turbocharger,Engines,ea,3,1038.02,3114.06,61,59,1,0,No Defect,6/1/24,6/1/24,35.20105934197448
6/4/24,PO-6bbafa22,SU-009,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,24,0.61,14.64,15,15,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/4/24,PO-ddac0e69,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,850,1.09,926.5,7,7,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/4/24,PO-187c2ae7,SU-012,North America,USA,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,152,19.41,2950.32,6,6,1,0,No Defect,6/1/24,6/1/24,7.018824141
6/4/24,PO-98c20e35,SU-001,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,6,35.11,210.66,38,38,1,0,No Defect,6/1/24,6/1/24,61.82374469510152
6/4/24,PO-f4fc904a,SU-012,North America,USA,PART-e4bd0da9,Hydraulic Filter,Filters,ea,122,33.8,4123.6,9,8,1,0,No Defect,6/1/24,6/1/24,7.018824141
6/5/24,PO-48ad7056,SU-009,Europe,Germany,PART-0a30915c,Hydraulic Pump,Hydraulics,ea,4,400.79,1603.16,23,20,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/5/24,PO-5773da85,SU-007,Europe,Netherlands,PART-ff9ed178,Coolant,Lubricants & Fluids,gal,134,25.07,3359.38,5,4,1,0,No Defect,6/1/24,6/1/24,0.2390926829725567
6/5/24,PO-8d21d920,SU-001,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,30,0.61,18.3,31,31,1,0,No Defect,6/1/24,6/1/24,61.82374469510152
6/5/24,PO-124a4eeb,SU-001,Asia,South Korea,PART-86940171,Temperature Sensor,Electronics,ea,12,38.6,463.2,20,20,1,0,No Defect,6/1/24,6/1/24,61.82374469510152
6/5/24,PO-9ec4c991,SU-010,Asia,South Korea,PART-7c205b95,Steel Plate,Steel,lb,586,0.63,369.18,26,26,1,0,No Defect,6/1/24,6/1/24,14.160151828917842
6/5/24,PO-98af36fe,SU-010,Asia,South Korea,PART-7c205b95,Steel Plate,Steel,lb,4257,0.63,2681.91,20,20,1,0,No Defect,6/1/24,6/1/24,14.160151828917842
6/5/24,PO-ce3c8485,SU-008,North America,USA,PART-aea60078,Instrument Panel,Cabs & Controls,ea,3,1298.97,3896.91,40,29,1,0,No Defect,6/1/24,6/1/24,40.99422860576274
6/5/24,PO-0e884aa5,SU-009,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,2,35.18,70.36,14,12,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/5/24,PO-531978e7,SU-011,Asia,China,PART-83525011,Fuel Injector,Engines,ea,1,855.43,855.43,44,44,1,0,No Defect,6/1/24,6/1/24,35.20105934197448
6/5/24,PO-e0543fa6,SU-010,Asia,South Korea,PART-7c205b95,Steel Plate,Steel,lb,3139,0.63,1977.57,20,19,1,0,No Defect,6/1/24,6/1/24,14.160151828917842
6/6/24,PO-92c94dcc,SU-007,Europe,Netherlands,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,112,19.8,2217.6,6,5,1,0,No Defect,6/1/24,6/1/24,0.2390926829725567
6/6/24,PO-2acb6d24,SU-012,North America,USA,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,6,22.53,135.18,6,6,1,0,No Defect,6/1/24,6/1/24,7.018824141
6/6/24,PO-e8bd6be8,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,45,352.41,15858.45,26,22,1,0,No Defect,6/1/24,6/1/24,40.99422860576274
6/6/24,PO-371fc22b,SU-003,Asia,India,PART-3c303ce5,Diesel Engine,Engines,ea,3,33120.93,99362.79,63,63,1,0,No Defect,6/1/24,6/1/24,80.0353769
6/6/24,PO-f8f4cc4c,SU-005,North America,USA,PART-f2d432f3,Fuel Filter,Filters,ea,154,57.73,8890.42,10,9,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/6/24,PO-0a5ea4d8,SU-009,Europe,Germany,PART-4888e870,Control Valve,Hydraulics,ea,7,262.41,1836.87,20,20,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/6/24,PO-8bf7a318,SU-008,North America,USA,PART-b4cae6b4,Operator Seat,Cabs & Controls,ea,20,1496.38,29927.6,24,24,1,0,No Defect,6/1/24,6/1/24,40.99422860576274
6/6/24,PO-a0b887d0,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,89,1.09,97.01,7,7,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/6/24,PO-e83247e8,SU-009,Europe,Germany,PART-0a30915c,Hydraulic Pump,Hydraulics,ea,11,400.79,4408.69,14,14,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/6/24,PO-9c81c043,SU-009,Europe,Germany,PART-0cf80665,Hydraulic Cylinder,Hydraulics,ea,6,192.9,1157.4,14,13,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/7/24,PO-7dc13b2e,SU-005,Asia,China,PART-4af45281,Washer,Fasteners,ea,936,0.1,93.6,7,7,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/7/24,PO-9a9e693d,SU-001,Asia,India,PART-115a79aa,Forged Steel Pin,Steel,ea,3293,112.5,370462.5,18,18,1,0,No Defect,6/1/24,6/1/24,61.82374469510152
6/7/24,PO-317be748,SU-006,South America,Brazil,PART-1e097245,Bucket,Attachments,ea,3,6651.03,19953.09,21,19,1,0,No Defect,6/1/24,6/1/24,30.39592370487634
6/7/24,PO-f69bd9e3,SU-006,South America,Brazil,PART-5902e85c,Ripper,Attachments,ea,4,1909.21,7636.84,37,33,1,0,No Defect,6/1/24,6/1/24,30.39592370487634
6/7/24,PO-d4b123d3,SU-007,Europe,Netherlands,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,159,22.99,3655.41,5,5,1,0,No Defect,6/1/24,6/1/24,0.2390926829725567
6/7/24,PO-17103504,SU-007,Europe,Netherlands,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,58,23.55,1365.9,5,5,1,0,No Defect,6/1/24,6/1/24,0.2390926829725567
6/7/24,PO-c3f7c1ab,SU-009,Europe,Germany,PART-9002654c,Seal Kit,Hydraulics,pk,17,87.24,1483.08,14,14,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/7/24,PO-ff81635c,SU-008,North America,USA,PART-aea60078,Instrument Panel,Cabs & Controls,ea,23,1298.97,29876.31,16,14,1,0,No Defect,6/1/24,6/1/24,40.99422860576274
6/7/24,PO-8dc6c2f7,SU-004,Asia,India,PART-dee85722,Wheel Rim,Undercarriage,ea,26,519.91,13517.66,38,46,0,0,No Defect,6/1/24,6/1/24,30.07219986613524
6/7/24,PO-9c4afaff,SU-008,North America,USA,PART-aca61b3d,Joystick,Cabs & Controls,ea,36,220.1,7923.6,18,18,1,0,No Defect,6/1/24,6/1/24,40.99422860576274
6/8/24,PO-ef390ebc,SU-008,North America,USA,PART-aea60078,Instrument Panel,Cabs & Controls,ea,24,1298.97,31175.28,16,16,1,0,No Defect,6/1/24,6/1/24,40.99422860576274
6/8/24,PO-f81f68df,SU-002,Europe,Germany,PART-4888e870,Control Valve,Hydraulics,ea,20,262.91,5258.2,25,25,1,0,No Defect,6/1/24,6/1/24,6.773452695886458
6/8/24,PO-90e1f2dd,SU-002,Europe,Germany,PART-0cf80665,Hydraulic Cylinder,Hydraulics,ea,12,193.27,2319.24,30,30,1,0,No Defect,6/1/24,6/1/24,6.773452695886458
6/8/24,PO-21a869c9,SU-009,Europe,Germany,PART-0a30915c,Hydraulic Pump,Hydraulics,ea,13,400.79,5210.27,23,23,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/8/24,PO-39cb0db8,SU-006,South America,Brazil,PART-c315bc59,Blade,Attachments,ea,1,5926.57,5926.57,55,55,1,0,No Defect,6/1/24,6/1/24,30.39592370487634
6/8/24,PO-da562b0c,SU-008,North America,USA,PART-aca61b3d,Joystick,Cabs & Controls,ea,19,220.1,4181.9,42,50,0,0,No Defect,6/1/24,6/1/24,40.99422860576274
6/8/24,PO-3e981cc2,SU-009,Europe,Germany,PART-92688dfb,Hydraulic Hose,Hydraulics,ft,18,3.49,62.82,14,14,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/8/24,PO-3b966ea1,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,599,1.09,652.91,7,4,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/8/24,PO-7a27c2c8,SU-001,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,9,0.61,5.49,38,26,1,0,No Defect,6/1/24,6/1/24,61.82374469510152
6/8/24,PO-99090ba5,SU-003,Asia,India,PART-3c303ce5,Diesel Engine,Engines,ea,3,33120.93,99362.79,50,54,0,1,Damaged in Transit,6/1/24,6/1/24,80.0353769
6/9/24,PO-037e17af,SU-005,North America,USA,PART-42399920,Cabin Filter,Filters,ea,67,23.87,1599.29,7,6,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/9/24,PO-3b2274be,SU-009,Asia,South Korea,PART-0900a8a8,Pressure Sensor,Electronics,ea,11,201.4,2215.4,33,33,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/9/24,PO-14a20df8,SU-010,North America,Mexico,PART-e4a12237,Idler,Undercarriage,ea,26,331.95,8630.7,20,20,1,0,No Defect,6/1/24,6/1/24,14.160151828917842
6/9/24,PO-48c05fa1,SU-011,Asia,China,PART-1750e948,Turbocharger,Engines,ea,2,1038.02,2076.04,35,29,1,0,No Defect,6/1/24,6/1/24,35.20105934197448
6/9/24,PO-2cb27d47,SU-008,North America,USA,PART-aea60078,Instrument Panel,Cabs & Controls,ea,47,1298.97,61051.59,40,40,1,0,No Defect,6/1/24,6/1/24,40.99422860576274
6/9/24,PO-b894bccd,SU-012,North America,USA,PART-a901d4b0,Engine Oil Filter,Filters,ea,36,14.81,533.16,10,10,1,0,No Defect,6/1/24,6/1/24,7.018824141
6/9/24,PO-ccf3a9f4,SU-012,North America,USA,PART-42399920,Cabin Filter,Filters,ea,173,24.62,4259.26,6,4,1,0,No Defect,6/1/24,6/1/24,7.018824141
6/9/24,PO-d5b78fd9,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,444,1.09,483.96,7,7,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/9/24,PO-af9a80f0,SU-011,Asia,India,PART-2b5d6159,Fork Assembly,Attachments,ea,1,991.63,991.63,46,46,1,0,No Defect,6/1/24,6/1/24,35.20105934197448
6/9/24,PO-a36ac3a7,SU-006,South America,Brazil,PART-5902e85c,Ripper,Attachments,ea,4,1909.21,7636.84,31,31,1,0,No Defect,6/1/24,6/1/24,30.39592370487634
6/10/24,PO-0dac0d6a,SU-005,North America,USA,PART-42399920,Cabin Filter,Filters,ea,8,23.87,190.96,8,8,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/10/24,PO-74b75837,SU-011,Asia,India,PART-2b5d6159,Fork Assembly,Attachments,ea,1,991.63,991.63,30,30,1,0,No Defect,6/1/24,6/1/24,35.20105934197448
6/10/24,PO-a33a942f,SU-009,Europe,Germany,PART-0cf80665,Hydraulic Cylinder,Hydraulics,ea,20,192.9,3858,29,29,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/10/24,PO-0da810a8,SU-011,Asia,India,PART-1e097245,Bucket,Attachments,ea,3,6605.07,19815.21,57,57,1,0,No Defect,6/1/24,6/1/24,35.20105934197448
6/10/24,PO-8feb60c4,SU-002,Europe,Germany,PART-92688dfb,Hydraulic Hose,Hydraulics,ft,4,3.49,13.96,12,10,1,0,No Defect,6/1/24,6/1/24,6.773452695886458
6/10/24,PO-bb0ef97b,SU-010,Asia,South Korea,PART-c1cb8998,Steel Casting,Steel,lb,2241,3.06,6857.46,27,27,1,0,No Defect,6/1/24,6/1/24,14.160151828917842
6/10/24,PO-8e6ab96f,SU-009,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,11,0.61,6.71,37,37,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/10/24,PO-e66e7ddf,SU-007,Europe,Netherlands,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,139,19.8,2752.2,5,5,1,0,No Defect,6/1/24,6/1/24,0.2390926829725567
6/10/24,PO-506f4cec,SU-006,South America,Brazil,PART-c315bc59,Blade,Attachments,ea,2,5926.57,11853.14,31,25,1,0,No Defect,6/1/24,6/1/24,30.39592370487634
6/10/24,PO-06c88bb1,SU-011,Asia,India,PART-2b5d6159,Fork Assembly,Attachments,ea,2,991.63,1983.26,56,34,1,0,No Defect,6/1/24,6/1/24,35.20105934197448
6/11/24,PO-2db6a78c,SU-005,North America,USA,PART-a901d4b0,Engine Oil Filter,Filters,ea,146,14.36,2096.56,10,9,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/11/24,PO-468ae323,SU-011,Asia,India,PART-2b5d6159,Fork Assembly,Attachments,ea,1,991.63,991.63,30,33,0,0,No Defect,6/1/24,6/1/24,35.20105934197448
6/11/24,PO-f68c4bb4,SU-005,Asia,China,PART-b34ef8fd,Hex Bolt,Fasteners,ea,165,3.7,610.5,7,7,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/11/24,PO-10bd392b,SU-012,North America,USA,PART-e4bd0da9,Hydraulic Filter,Filters,ea,191,33.8,6455.8,10,10,1,0,No Defect,6/1/24,6/1/24,7.018824141
6/11/24,PO-7b5fc2c1,SU-010,Asia,South Korea,PART-7c205b95,Steel Plate,Steel,lb,375,0.63,236.25,20,17,1,0,No Defect,6/1/24,6/1/24,14.160151828917842
6/11/24,PO-b3cc71e5,SU-004,Asia,India,PART-e4a12237,Idler,Undercarriage,ea,5,327.23,1636.15,39,34,1,0,No Defect,6/1/24,6/1/24,30.07219986613524
6/11/24,PO-a6563ace,SU-009,Europe,Germany,PART-92688dfb,Hydraulic Hose,Hydraulics,ft,8,3.49,27.92,25,25,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
6/11/24,PO-49f040a7,SU-010,North America,Mexico,PART-02476ffd,Sprocket,Undercarriage,ea,21,490.91,10309.11,20,20,1,0,No Defect,6/1/24,6/1/24,14.160151828917842
6/11/24,PO-dcea9a48,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,673,1.09,733.57,7,5,1,0,No Defect,6/1/24,6/1/24,1.097521685130201
6/11/24,PO-8402a96e,SU-004,Asia,India,PART-dee85722,Wheel Rim,Undercarriage,ea,11,519.91,5719.01,22,22,1,0,No Defect,6/1/24,6/1/24,30.07219986613524
6/12/24,PO-cd92ede8,SU-002,Europe,Germany,PART-9002654c,Seal Kit,Hydraulics,pk,9,87.41,786.69,12,12,1,0,No Defect,6/1/24,6/1/24,6.773452695886458
6/12/24,PO-88af909f,SU-007,Europe,Netherlands,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,102,22.99,2344.98,5,5,1,0,No Defect,6/1/24,6/1/24,0.2390926829725567
6/12/24,PO-a938fa59,SU-009,Asia,South Korea,PART-86940171,Temperature Sensor,Electronics,ea,2,38.68,77.36,31,27,1,0,No Defect,6/1/24,6/1/24,27.95603703901938
